,browser8,addchar8,delchar8,buy8,fav8,click8,browser4,addchar4,delchar4,buy4,fav4,click4,browser2,addchar2,delchar2,buy2,fav2,click2,user_id,sku_id
164,9.0,1.0,0.0,1.0,0.0,19.0,9.0,1.0,0.0,1.0,0.0,19.0,9.0,1.0,0.0,1.0,0.0,19.0,207941.0,84389.0
165,11.0,2.0,1.0,1.0,0.0,33.0,11.0,2.0,1.0,1.0,0.0,33.0,11.0,2.0,1.0,1.0,0.0,33.0,304528.0,97025.0
166,4.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,304650.0,131300.0
167,20.0,2.0,0.0,1.0,0.0,47.0,20.0,2.0,0.0,1.0,0.0,47.0,20.0,2.0,0.0,1.0,0.0,47.0,302739.0,153395.0
168,5.0,1.0,0.0,1.0,0.0,8.0,5.0,1.0,0.0,1.0,0.0,8.0,5.0,1.0,0.0,1.0,0.0,8.0,254803.0,47193.0
169,11.0,4.0,0.0,1.0,0.0,47.0,11.0,4.0,0.0,1.0,0.0,47.0,11.0,4.0,0.0,1.0,0.0,47.0,243111.0,94944.0
170,2.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,297584.0,57018.0
171,1.0,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,10.0,230858.0,149641.0
172,6.0,1.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,1.0,0.0,48.0,237295.0,92909.0
173,17.0,3.0,0.0,1.0,0.0,50.0,17.0,3.0,0.0,1.0,0.0,50.0,17.0,3.0,0.0,1.0,0.0,50.0,256270.0,63006.0
174,3.0,3.0,0.0,1.0,0.0,20.0,3.0,3.0,0.0,1.0,0.0,20.0,3.0,3.0,0.0,1.0,0.0,20.0,244475.0,14163.0
175,2.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,7.0,228069.0,126535.0
176,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,224120.0,126146.0
177,3.0,2.0,1.0,1.0,0.0,9.0,3.0,2.0,1.0,1.0,0.0,9.0,3.0,2.0,1.0,1.0,0.0,9.0,279545.0,24371.0
178,14.0,1.0,0.0,1.0,0.0,46.0,14.0,1.0,0.0,1.0,0.0,46.0,14.0,1.0,0.0,1.0,0.0,46.0,276363.0,57018.0
179,2.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,7.0,208458.0,149854.0
180,6.0,3.0,1.0,1.0,0.0,28.0,6.0,3.0,1.0,1.0,0.0,28.0,6.0,3.0,1.0,1.0,0.0,28.0,286242.0,166354.0
181,7.0,1.0,0.0,1.0,0.0,13.0,7.0,1.0,0.0,1.0,0.0,13.0,7.0,1.0,0.0,1.0,0.0,13.0,242437.0,36307.0
182,3.0,1.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,7.0,273266.0,67755.0
183,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,217836.0,116489.0
184,4.0,1.0,0.0,1.0,0.0,18.0,4.0,1.0,0.0,1.0,0.0,18.0,4.0,1.0,0.0,1.0,0.0,18.0,279406.0,20308.0
185,9.0,2.0,0.0,2.0,0.0,33.0,9.0,2.0,0.0,2.0,0.0,33.0,9.0,2.0,0.0,2.0,0.0,33.0,279406.0,20308.0
186,9.0,1.0,0.0,1.0,0.0,5.0,9.0,1.0,0.0,1.0,0.0,5.0,9.0,1.0,0.0,1.0,0.0,5.0,229795.0,138778.0
187,8.0,4.0,0.0,1.0,0.0,29.0,8.0,4.0,0.0,1.0,0.0,29.0,8.0,4.0,0.0,1.0,0.0,29.0,286207.0,40336.0
188,9.0,1.0,0.0,1.0,0.0,27.0,9.0,1.0,0.0,1.0,0.0,27.0,9.0,1.0,0.0,1.0,0.0,27.0,267233.0,5825.0
189,2.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,6.0,234780.0,128309.0
190,3.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,9.0,207321.0,149854.0
191,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,248515.0,101664.0
192,2.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,8.0,284492.0,149854.0
193,22.0,1.0,0.0,1.0,0.0,48.0,22.0,1.0,0.0,1.0,0.0,48.0,22.0,1.0,0.0,1.0,0.0,48.0,299181.0,63006.0
194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,233614.0,62863.0
195,5.0,2.0,0.0,1.0,0.0,21.0,5.0,2.0,0.0,1.0,0.0,21.0,5.0,2.0,0.0,1.0,0.0,21.0,212013.0,39830.0
196,9.0,1.0,0.0,1.0,0.0,31.0,9.0,1.0,0.0,1.0,0.0,31.0,5.0,0.0,0.0,1.0,0.0,17.0,296293.0,94561.0
197,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,259971.0,5825.0
198,8.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,270609.0,47193.0
199,6.0,3.0,0.0,1.0,0.0,18.0,6.0,3.0,0.0,1.0,0.0,18.0,6.0,3.0,0.0,1.0,0.0,18.0,206766.0,68615.0
200,12.0,1.0,0.0,1.0,0.0,32.0,12.0,1.0,0.0,1.0,0.0,32.0,12.0,1.0,0.0,1.0,0.0,32.0,224531.0,152478.0
201,21.0,2.0,0.0,1.0,0.0,40.0,21.0,2.0,0.0,1.0,0.0,40.0,21.0,2.0,0.0,1.0,0.0,40.0,231695.0,17470.0
202,14.0,3.0,0.0,1.0,0.0,30.0,14.0,3.0,0.0,1.0,0.0,30.0,14.0,3.0,0.0,1.0,0.0,30.0,296443.0,166354.0
203,7.0,2.0,0.0,1.0,0.0,21.0,7.0,2.0,0.0,1.0,0.0,21.0,7.0,2.0,0.0,1.0,0.0,21.0,296443.0,73469.0
204,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,200909.0,3067.0
205,2.0,2.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,7.0,221583.0,32465.0
206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224145.0,129010.0
207,4.0,1.0,0.0,1.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0,12.0,245026.0,1058.0
208,2.0,1.0,0.0,1.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,10.0,245161.0,154636.0
209,1.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,12.0,221344.0,126146.0
210,4.0,3.0,2.0,1.0,0.0,27.0,4.0,3.0,2.0,1.0,0.0,27.0,4.0,3.0,2.0,1.0,0.0,27.0,285504.0,153395.0
211,13.0,5.0,1.0,1.0,0.0,69.0,13.0,5.0,1.0,1.0,0.0,69.0,13.0,5.0,1.0,1.0,0.0,69.0,227313.0,90521.0
212,7.0,2.0,1.0,1.0,0.0,12.0,7.0,2.0,1.0,1.0,0.0,12.0,7.0,2.0,1.0,1.0,0.0,12.0,227313.0,67241.0
213,18.0,4.0,2.0,1.0,0.0,48.0,18.0,4.0,2.0,1.0,0.0,48.0,18.0,4.0,2.0,1.0,0.0,48.0,205887.0,103132.0
214,9.0,3.0,1.0,2.0,0.0,15.0,9.0,3.0,1.0,2.0,0.0,15.0,9.0,3.0,1.0,2.0,0.0,15.0,227313.0,67241.0
215,15.0,8.0,1.0,2.0,0.0,80.0,15.0,8.0,1.0,2.0,0.0,80.0,15.0,8.0,1.0,2.0,0.0,80.0,227313.0,90521.0
216,16.0,9.0,1.0,3.0,0.0,81.0,16.0,9.0,1.0,3.0,0.0,81.0,16.0,9.0,1.0,3.0,0.0,81.0,227313.0,90521.0
217,9.0,4.0,1.0,3.0,0.0,16.0,9.0,4.0,1.0,3.0,0.0,16.0,9.0,4.0,1.0,3.0,0.0,16.0,227313.0,67241.0
218,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,245191.0,6998.0
219,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,207509.0,25987.0
220,3.0,1.0,0.0,1.0,0.0,13.0,3.0,1.0,0.0,1.0,0.0,13.0,3.0,1.0,0.0,1.0,0.0,13.0,245026.0,138151.0
221,14.0,3.0,0.0,1.0,1.0,46.0,14.0,3.0,0.0,1.0,1.0,46.0,14.0,3.0,0.0,1.0,1.0,46.0,291120.0,166354.0
222,16.0,2.0,0.0,1.0,0.0,51.0,16.0,2.0,0.0,1.0,0.0,51.0,16.0,2.0,0.0,1.0,0.0,51.0,230916.0,12564.0
223,2.0,1.0,0.0,1.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,13.0,209856.0,57018.0
224,6.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,10.0,245979.0,166354.0
225,11.0,1.0,0.0,1.0,0.0,31.0,11.0,1.0,0.0,1.0,0.0,31.0,11.0,1.0,0.0,1.0,0.0,31.0,247014.0,113962.0
226,3.0,1.0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,5.0,228171.0,164258.0
227,4.0,1.0,0.0,1.0,0.0,23.0,4.0,1.0,0.0,1.0,0.0,23.0,4.0,1.0,0.0,1.0,0.0,23.0,273776.0,63006.0
228,3.0,1.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,8.0,242856.0,81462.0
229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229824.0,128567.0
230,15.0,3.0,2.0,1.0,0.0,43.0,15.0,3.0,2.0,1.0,0.0,43.0,15.0,3.0,2.0,1.0,0.0,43.0,256657.0,63006.0
231,9.0,1.0,0.0,1.0,0.0,21.0,9.0,1.0,0.0,1.0,0.0,21.0,8.0,0.0,0.0,1.0,0.0,16.0,302319.0,52343.0
232,4.0,1.0,0.0,1.0,0.0,9.0,4.0,1.0,0.0,1.0,0.0,9.0,4.0,1.0,0.0,1.0,0.0,9.0,215875.0,149641.0
233,4.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,263971.0,149641.0
234,7.0,2.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,1.0,0.0,3.0,224732.0,160476.0
235,8.0,2.0,0.0,1.0,0.0,13.0,8.0,2.0,0.0,1.0,0.0,13.0,8.0,2.0,0.0,1.0,0.0,13.0,242282.0,149641.0
236,0.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,7.0,251730.0,149641.0
237,10.0,2.0,0.0,1.0,0.0,23.0,10.0,2.0,0.0,1.0,0.0,23.0,10.0,2.0,0.0,1.0,0.0,23.0,286197.0,149641.0
238,7.0,1.0,0.0,1.0,1.0,26.0,7.0,1.0,0.0,1.0,1.0,26.0,6.0,1.0,0.0,1.0,0.0,21.0,251099.0,68767.0
239,9.0,0.0,0.0,1.0,0.0,48.0,9.0,0.0,0.0,1.0,0.0,48.0,9.0,0.0,0.0,1.0,0.0,48.0,279030.0,149641.0
240,5.0,1.0,0.0,1.0,0.0,18.0,5.0,1.0,0.0,1.0,0.0,18.0,5.0,1.0,0.0,1.0,0.0,18.0,268894.0,123578.0
241,6.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,226650.0,14577.0
242,3.0,1.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,1.0,0.0,10.0,244173.0,154636.0
243,1.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,12.0,208793.0,69209.0
244,11.0,1.0,0.0,1.0,0.0,43.0,11.0,1.0,0.0,1.0,0.0,43.0,11.0,1.0,0.0,1.0,0.0,43.0,223147.0,24371.0
245,7.0,1.0,0.0,1.0,0.0,18.0,7.0,1.0,0.0,1.0,0.0,18.0,7.0,1.0,0.0,1.0,0.0,18.0,237898.0,63006.0
246,5.0,0.0,0.0,1.0,0.0,23.0,5.0,0.0,0.0,1.0,0.0,23.0,5.0,0.0,0.0,1.0,0.0,23.0,274740.0,69209.0
247,7.0,1.0,0.0,1.0,0.0,32.0,7.0,1.0,0.0,1.0,0.0,32.0,7.0,1.0,0.0,1.0,0.0,32.0,281344.0,149641.0
248,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,302545.0,102090.0
249,3.0,3.0,0.0,1.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,6.0,263420.0,41101.0
250,3.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,284217.0,7881.0
251,5.0,2.0,0.0,1.0,0.0,17.0,5.0,2.0,0.0,1.0,0.0,17.0,5.0,2.0,0.0,1.0,0.0,17.0,294781.0,149641.0
252,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,258208.0,69209.0
253,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,255486.0,3067.0
254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,255486.0,70873.0
255,7.0,2.0,0.0,1.0,0.0,15.0,7.0,2.0,0.0,1.0,0.0,15.0,7.0,2.0,0.0,1.0,0.0,15.0,201090.0,107012.0
256,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,267641.0,12540.0
257,2.0,1.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,1.0,0.0,11.0,247428.0,24371.0
258,14.0,1.0,0.0,1.0,0.0,35.0,14.0,1.0,0.0,1.0,0.0,35.0,14.0,1.0,0.0,1.0,0.0,35.0,261880.0,131300.0
259,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,5.0,290886.0,39455.0
260,13.0,4.0,1.0,1.0,0.0,0.0,13.0,4.0,1.0,1.0,0.0,0.0,13.0,4.0,1.0,1.0,0.0,0.0,303464.0,47193.0
261,9.0,2.0,0.0,1.0,0.0,38.0,9.0,2.0,0.0,1.0,0.0,38.0,9.0,2.0,0.0,1.0,0.0,38.0,288509.0,84389.0
262,2.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,304051.0,154983.0
263,3.0,1.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,1.0,0.0,10.0,260195.0,24371.0
264,7.0,2.0,0.0,1.0,1.0,10.0,7.0,2.0,0.0,1.0,1.0,10.0,7.0,2.0,0.0,1.0,1.0,10.0,303154.0,68767.0
265,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,285449.0,154636.0
266,13.0,0.0,0.0,1.0,0.0,24.0,13.0,0.0,0.0,1.0,0.0,24.0,13.0,0.0,0.0,1.0,0.0,24.0,227632.0,63006.0
267,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,6.0,233700.0,37995.0
268,18.0,5.0,1.0,1.0,0.0,52.0,18.0,5.0,1.0,1.0,0.0,52.0,18.0,5.0,1.0,1.0,0.0,52.0,285131.0,154636.0
269,5.0,1.0,0.0,1.0,0.0,30.0,5.0,1.0,0.0,1.0,0.0,30.0,5.0,1.0,0.0,1.0,0.0,30.0,244494.0,153395.0
270,10.0,1.0,0.0,1.0,0.0,27.0,10.0,1.0,0.0,1.0,0.0,27.0,10.0,1.0,0.0,1.0,0.0,27.0,289735.0,152872.0
271,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,263137.0,31662.0
272,5.0,2.0,0.0,1.0,0.0,13.0,5.0,2.0,0.0,1.0,0.0,13.0,5.0,2.0,0.0,1.0,0.0,13.0,245393.0,48895.0
273,10.0,3.0,0.0,1.0,0.0,19.0,10.0,3.0,0.0,1.0,0.0,19.0,10.0,3.0,0.0,1.0,0.0,19.0,232516.0,12564.0
274,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,302956.0,155017.0
275,2.0,2.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,6.0,274073.0,126144.0
276,6.0,1.0,0.0,1.0,0.0,12.0,6.0,1.0,0.0,1.0,0.0,12.0,6.0,1.0,0.0,1.0,0.0,12.0,274073.0,166354.0
277,3.0,1.0,0.0,1.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,12.0,260073.0,134084.0
278,3.0,2.0,0.0,1.0,0.0,19.0,3.0,2.0,0.0,1.0,0.0,19.0,3.0,2.0,0.0,1.0,0.0,19.0,255404.0,139586.0
279,11.0,2.0,0.0,1.0,0.0,30.0,11.0,2.0,0.0,1.0,0.0,30.0,11.0,2.0,0.0,1.0,0.0,30.0,274031.0,12540.0
280,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,246765.0,73398.0
281,14.0,2.0,0.0,1.0,0.0,27.0,14.0,2.0,0.0,1.0,0.0,27.0,14.0,2.0,0.0,1.0,0.0,27.0,217224.0,36307.0
282,10.0,2.0,0.0,1.0,0.0,23.0,10.0,2.0,0.0,1.0,0.0,23.0,10.0,2.0,0.0,1.0,0.0,23.0,217224.0,107012.0
283,21.0,1.0,0.0,1.0,0.0,62.0,21.0,1.0,0.0,1.0,0.0,62.0,19.0,1.0,0.0,1.0,0.0,55.0,262886.0,12564.0
284,5.0,1.0,0.0,1.0,0.0,20.0,5.0,1.0,0.0,1.0,0.0,20.0,5.0,1.0,0.0,1.0,0.0,20.0,246724.0,84409.0
285,10.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,217067.0,85557.0
286,28.0,3.0,1.0,1.0,0.0,55.0,28.0,3.0,1.0,1.0,0.0,55.0,28.0,3.0,1.0,1.0,0.0,55.0,235240.0,38222.0
287,5.0,1.0,0.0,1.0,0.0,23.0,5.0,1.0,0.0,1.0,0.0,23.0,5.0,1.0,0.0,1.0,0.0,23.0,261312.0,99646.0
288,19.0,2.0,0.0,1.0,0.0,48.0,19.0,2.0,0.0,1.0,0.0,48.0,19.0,2.0,0.0,1.0,0.0,48.0,239208.0,83048.0
289,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,295910.0,149641.0
290,35.0,2.0,0.0,1.0,0.0,71.0,35.0,2.0,0.0,1.0,0.0,71.0,35.0,2.0,0.0,1.0,0.0,71.0,305214.0,43062.0
291,12.0,1.0,1.0,1.0,0.0,28.0,12.0,1.0,1.0,1.0,0.0,28.0,9.0,1.0,0.0,1.0,0.0,24.0,272682.0,48895.0
292,17.0,1.0,0.0,1.0,0.0,44.0,17.0,1.0,0.0,1.0,0.0,44.0,17.0,1.0,0.0,1.0,0.0,44.0,255132.0,41101.0
293,26.0,1.0,0.0,1.0,0.0,67.0,26.0,1.0,0.0,1.0,0.0,67.0,15.0,1.0,0.0,1.0,0.0,31.0,294809.0,32465.0
294,9.0,1.0,0.0,1.0,0.0,33.0,9.0,1.0,0.0,1.0,0.0,33.0,9.0,1.0,0.0,1.0,0.0,33.0,257531.0,146523.0
295,2.0,1.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,12.0,215015.0,37995.0
296,3.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,6.0,201164.0,63006.0
297,23.0,3.0,1.0,1.0,0.0,48.0,23.0,3.0,1.0,1.0,0.0,48.0,23.0,3.0,1.0,1.0,0.0,48.0,296644.0,36307.0
298,8.0,1.0,0.0,1.0,1.0,20.0,8.0,1.0,0.0,1.0,1.0,20.0,8.0,1.0,0.0,1.0,1.0,20.0,264464.0,17382.0
299,14.0,2.0,0.0,1.0,0.0,39.0,14.0,2.0,0.0,1.0,0.0,39.0,9.0,2.0,0.0,1.0,0.0,28.0,222886.0,154636.0
300,25.0,1.0,0.0,1.0,1.0,107.0,25.0,1.0,0.0,1.0,1.0,107.0,22.0,1.0,0.0,1.0,0.0,96.0,251645.0,154636.0
301,4.0,0.0,0.0,1.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,16.0,283907.0,32465.0
302,2.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,6.0,216922.0,33445.0
303,4.0,1.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,8.0,218498.0,149854.0
304,3.0,1.0,0.0,1.0,0.0,11.0,3.0,1.0,0.0,1.0,0.0,11.0,3.0,1.0,0.0,1.0,0.0,11.0,234902.0,116489.0
305,25.0,2.0,0.0,1.0,0.0,39.0,25.0,2.0,0.0,1.0,0.0,39.0,25.0,2.0,0.0,1.0,0.0,39.0,268482.0,166707.0
306,4.0,1.0,0.0,1.0,0.0,11.0,4.0,1.0,0.0,1.0,0.0,11.0,4.0,1.0,0.0,1.0,0.0,11.0,244996.0,34517.0
307,8.0,2.0,0.0,1.0,0.0,20.0,8.0,2.0,0.0,1.0,0.0,20.0,8.0,2.0,0.0,1.0,0.0,20.0,244996.0,85557.0
308,4.0,2.0,0.0,1.0,0.0,17.0,4.0,2.0,0.0,1.0,0.0,17.0,4.0,2.0,0.0,1.0,0.0,17.0,216670.0,154636.0
309,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,201108.0,88295.0
310,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,201108.0,5505.0
311,15.0,4.0,0.0,1.0,0.0,32.0,15.0,4.0,0.0,1.0,0.0,32.0,15.0,4.0,0.0,1.0,0.0,32.0,227692.0,133477.0
312,12.0,1.0,0.0,1.0,0.0,34.0,12.0,1.0,0.0,1.0,0.0,34.0,12.0,1.0,0.0,1.0,0.0,34.0,290655.0,128988.0
313,21.0,1.0,0.0,1.0,1.0,83.0,21.0,1.0,0.0,1.0,1.0,83.0,21.0,1.0,0.0,1.0,1.0,83.0,242994.0,26796.0
314,6.0,1.0,0.0,1.0,0.0,12.0,6.0,1.0,0.0,1.0,0.0,12.0,6.0,1.0,0.0,1.0,0.0,12.0,262182.0,128988.0
315,2.0,2.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,6.0,268041.0,128988.0
316,5.0,1.0,0.0,1.0,1.0,20.0,5.0,1.0,0.0,1.0,1.0,20.0,5.0,1.0,0.0,1.0,1.0,20.0,270816.0,12564.0
317,7.0,2.0,0.0,1.0,0.0,16.0,7.0,2.0,0.0,1.0,0.0,16.0,7.0,2.0,0.0,1.0,0.0,16.0,227271.0,152478.0
318,4.0,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,5.0,221842.0,75877.0
319,6.0,2.0,0.0,1.0,0.0,18.0,6.0,2.0,0.0,1.0,0.0,18.0,3.0,1.0,0.0,1.0,0.0,11.0,273152.0,108399.0
320,3.0,1.0,0.0,1.0,0.0,17.0,3.0,1.0,0.0,1.0,0.0,17.0,3.0,1.0,0.0,1.0,0.0,17.0,289710.0,60861.0
321,5.0,1.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,276932.0,116497.0
322,6.0,0.0,0.0,1.0,1.0,7.0,6.0,0.0,0.0,1.0,1.0,7.0,6.0,0.0,0.0,1.0,1.0,7.0,224173.0,39253.0
323,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,252966.0,154636.0
324,7.0,1.0,0.0,1.0,0.0,12.0,7.0,1.0,0.0,1.0,0.0,12.0,7.0,1.0,0.0,1.0,0.0,12.0,247371.0,149641.0
325,6.0,3.0,0.0,1.0,0.0,27.0,6.0,3.0,0.0,1.0,0.0,27.0,6.0,3.0,0.0,1.0,0.0,27.0,229377.0,21147.0
326,5.0,2.0,0.0,1.0,0.0,20.0,5.0,2.0,0.0,1.0,0.0,20.0,5.0,2.0,0.0,1.0,0.0,20.0,223599.0,9702.0
327,6.0,3.0,0.0,1.0,0.0,9.0,6.0,3.0,0.0,1.0,0.0,9.0,6.0,3.0,0.0,1.0,0.0,9.0,228719.0,153551.0
328,3.0,1.0,0.0,1.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,12.0,273102.0,101181.0
