,buy_duration
886,0 days 17:43:37.000000000
887,1 days 19:58:38.000000000
888,2 days 17:17:01.000000000
889,0 days 00:20:36.000000000
890,2 days 12:45:16.000000000
891,2 days 12:14:27.000000000
892,1 days 02:08:33.000000000
893,0 days 00:12:08.000000000
894,0 days 00:06:36.000000000
895,0 days 00:05:40.000000000
896,0 days 00:12:39.000000000
897,0 days 00:04:55.000000000
898,0 days 07:23:37.000000000
899,3 days 21:10:12.000000000
900,3 days 20:23:15.000000000
901,0 days 02:29:44.000000000
902,0 days 00:25:44.000000000
903,0 days 00:00:00.000000000
904,3 days 16:37:20.000000000
905,2 days 19:38:16.000000000
906,3 days 22:25:10.000000000
907,0 days 01:00:56.000000000
908,0 days 13:18:30.000000000
909,0 days 16:51:45.000000000
910,0 days 04:35:23.000000000
911,0 days 14:51:29.000000000
912,0 days 00:35:44.000000000
913,0 days 22:06:31.000000000
914,0 days 22:50:26.000000000
915,0 days 00:18:18.000000000
916,4 days 00:32:17.000000000
917,0 days 00:00:00.000000000
918,0 days 03:08:11.000000000
919,0 days 03:28:46.000000000
920,0 days 03:26:11.000000000
921,0 days 01:08:43.000000000
922,0 days 01:42:59.000000000
923,0 days 13:41:55.000000000
924,0 days 00:05:30.000000000
925,0 days 00:55:25.000000000
926,1 days 15:33:30.000000000
927,1 days 02:56:33.000000000
928,3 days 18:02:50.000000000
929,0 days 00:56:01.000000000
930,2 days 12:51:47.000000000
931,0 days 18:52:26.000000000
932,2 days 03:19:36.000000000
933,0 days 05:11:13.000000000
934,0 days 22:35:37.000000000
935,4 days 06:38:54.000000000
936,0 days 20:24:14.000000000
937,0 days 02:12:37.000000000
938,0 days 00:00:00.000000000
939,0 days 00:16:47.000000000
940,1 days 07:19:17.000000000
941,2 days 20:45:25.000000000
942,0 days 06:29:18.000000000
943,0 days 00:12:01.000000000
944,0 days 00:02:17.000000000
945,3 days 23:57:48.000000000
946,1 days 23:08:54.000000000
947,0 days 22:56:39.000000000
948,1 days 00:21:17.000000000
949,0 days 00:16:53.000000000
950,0 days 00:03:45.000000000
951,0 days 00:10:21.000000000
952,0 days 00:00:00.000000000
953,0 days 00:06:11.000000000
954,2 days 00:17:33.000000000
955,0 days 06:06:10.000000000
956,1 days 20:56:53.000000000
957,0 days 00:01:37.000000000
958,0 days 00:44:32.000000000
959,0 days 21:18:00.000000000
960,0 days 22:06:18.000000000
961,0 days 01:03:03.000000000
962,0 days 18:30:51.000000000
963,0 days 00:57:21.000000000
964,0 days 01:07:00.000000000
965,0 days 05:10:15.000000000
966,0 days 00:37:56.000000000
967,0 days 04:52:28.000000000
968,0 days 04:14:28.000000000
969,1 days 00:54:51.000000000
970,0 days 04:30:34.000000000
971,0 days 19:40:01.000000000
972,1 days 08:57:17.000000000
973,0 days 00:36:05.000000000
974,0 days 00:33:31.000000000
975,0 days 01:55:24.000000000
976,0 days 00:26:55.000000000
977,0 days 00:21:43.000000000
978,0 days 01:37:13.000000000
979,0 days 03:15:35.000000000
980,0 days 02:28:02.000000000
981,0 days 06:40:24.000000000
982,0 days 00:23:04.000000000
983,1 days 09:51:25.000000000
984,4 days 08:22:43.000000000
985,1 days 01:34:09.000000000
986,0 days 00:22:19.000000000
987,0 days 00:07:01.000000000
988,0 days 00:05:05.000000000
989,2 days 23:10:28.000000000
990,3 days 12:27:19.000000000
991,0 days 00:00:00.000000000
992,0 days 00:16:01.000000000
993,0 days 06:32:46.000000000
994,0 days 00:19:41.000000000
995,3 days 23:41:34.000000000
996,0 days 00:07:07.000000000
997,0 days 00:09:36.000000000
998,0 days 05:40:32.000000000
999,0 days 00:51:26.000000000
1000,0 days 00:54:59.000000000
1001,0 days 00:04:03.000000000
1002,0 days 02:49:25.000000000
1003,0 days 05:51:31.000000000
1004,0 days 00:01:53.000000000
1005,2 days 23:56:05.000000000
1006,0 days 00:02:18.000000000
1007,0 days 00:10:50.000000000
1008,0 days 00:38:05.000000000
1009,0 days 00:46:16.000000000
1010,4 days 01:11:01.000000000
1011,0 days 11:08:32.000000000
1012,0 days 01:07:41.000000000
1013,0 days 22:06:53.000000000
1014,2 days 00:08:09.000000000
1015,4 days 09:38:41.000000000
1016,0 days 00:00:56.000000000
1017,0 days 00:12:31.000000000
1018,0 days 23:52:28.000000000
1019,3 days 08:22:58.000000000
1020,2 days 12:14:59.000000000
1021,0 days 02:03:53.000000000
1022,2 days 03:57:32.000000000
1023,0 days 10:56:46.000000000
1024,2 days 02:58:57.000000000
1025,4 days 13:14:51.000000000
1026,2 days 00:30:13.000000000
1027,0 days 00:43:18.000000000
1028,4 days 07:14:17.000000000
1029,0 days 23:17:11.000000000
1030,4 days 04:38:14.000000000
1031,0 days 00:23:14.000000000
1032,0 days 00:25:57.000000000
1033,0 days 07:32:14.000000000
1034,0 days 00:58:54.000000000
1035,0 days 00:05:05.000000000
1036,1 days 00:21:55.000000000
1037,0 days 00:01:05.000000000
1038,0 days 16:31:41.000000000
1039,0 days 08:43:42.000000000
1040,0 days 00:08:49.000000000
1041,0 days 02:42:48.000000000
1042,0 days 15:21:56.000000000
1043,0 days 00:02:19.000000000
1044,0 days 00:02:28.000000000
1045,0 days 17:35:49.000000000
1046,2 days 12:37:14.000000000
1047,1 days 07:20:57.000000000
1048,0 days 00:41:35.000000000
1049,0 days 00:16:26.000000000
1050,0 days 00:42:35.000000000
1051,0 days 00:05:18.000000000
1052,4 days 15:10:37.000000000
1053,0 days 23:41:55.000000000
1054,0 days 00:16:17.000000000
1055,0 days 00:02:34.000000000
1056,2 days 15:28:23.000000000
1057,2 days 10:41:21.000000000
1058,5 days 03:52:32.000000000
1059,0 days 00:00:00.000000000
1060,2 days 02:08:04.000000000
1061,0 days 00:06:33.000000000
1062,0 days 15:19:05.000000000
1063,0 days 21:51:54.000000000
1064,0 days 00:11:23.000000000
1065,0 days 00:11:54.000000000
1066,0 days 00:09:01.000000000
1067,1 days 16:35:49.000000000
1068,0 days 13:38:32.000000000
1069,0 days 00:37:04.000000000
1070,4 days 22:20:00.000000000
1071,0 days 00:27:21.000000000
1072,4 days 13:37:18.000000000
1073,0 days 00:13:10.000000000
1074,1 days 12:09:34.000000000
1075,0 days 16:48:10.000000000
1076,0 days 00:29:03.000000000
1077,2 days 15:15:14.000000000
1078,3 days 02:04:44.000000000
1079,0 days 00:29:18.000000000
1080,1 days 02:16:44.000000000
1081,0 days 00:00:00.000000000
1082,0 days 00:17:08.000000000
1083,0 days 00:14:51.000000000
1084,0 days 14:25:50.000000000
1085,0 days 16:37:20.000000000
1086,4 days 03:16:19.000000000
1087,0 days 17:07:04.000000000
1088,0 days 01:33:44.000000000
1089,2 days 15:33:04.000000000
1090,0 days 16:47:12.000000000
1091,0 days 04:30:00.000000000
1092,0 days 02:17:31.000000000
1093,4 days 18:08:26.000000000
1094,0 days 00:01:32.000000000
1095,0 days 00:12:59.000000000
1096,0 days 01:04:16.000000000
1097,0 days 00:19:50.000000000
1098,0 days 00:29:29.000000000
1099,1 days 01:01:17.000000000
1100,2 days 03:42:48.000000000
1101,1 days 23:39:26.000000000
1102,0 days 01:52:50.000000000
1103,0 days 00:07:24.000000000
1104,0 days 00:03:50.000000000
1105,0 days 21:05:18.000000000
1106,0 days 20:21:42.000000000
1107,2 days 04:42:36.000000000
1108,0 days 00:27:06.000000000
1109,0 days 18:58:25.000000000
1110,3 days 23:13:16.000000000
1111,0 days 00:16:37.000000000
1112,0 days 01:16:59.000000000
1113,0 days 01:03:25.000000000
1114,0 days 00:24:23.000000000
1115,2 days 18:22:34.000000000
1116,0 days 16:23:58.000000000
1117,0 days 00:18:51.000000000
1118,4 days 03:23:19.000000000
1119,3 days 15:27:14.000000000
1120,0 days 14:10:36.000000000
1121,0 days 01:54:10.000000000
1122,0 days 00:03:23.000000000
1123,0 days 00:27:29.000000000
1124,0 days 15:40:37.000000000
1125,0 days 00:00:00.000000000
1126,2 days 18:10:42.000000000
1127,0 days 00:01:14.000000000
1128,0 days 02:16:37.000000000
1129,0 days 00:18:08.000000000
1130,1 days 02:21:46.000000000
1131,0 days 00:07:05.000000000
1132,0 days 22:18:47.000000000
1133,3 days 05:30:01.000000000
1134,0 days 22:55:12.000000000
1135,0 days 04:04:18.000000000
1136,0 days 01:29:44.000000000
1137,0 days 00:43:56.000000000
1138,3 days 08:35:37.000000000
1139,0 days 00:18:52.000000000
1140,0 days 21:16:16.000000000
1141,0 days 02:47:19.000000000
1142,0 days 00:33:52.000000000
1143,0 days 22:31:36.000000000
1144,0 days 05:26:33.000000000
1145,0 days 04:54:54.000000000
1146,0 days 22:34:09.000000000
1147,0 days 00:01:29.000000000
1148,0 days 07:24:28.000000000
1149,0 days 01:00:31.000000000
1150,5 days 02:19:06.000000000
1151,0 days 00:00:00.000000000
1152,1 days 04:01:54.000000000
1153,0 days 03:10:01.000000000
1154,0 days 00:20:40.000000000
1155,0 days 00:06:31.000000000
1156,5 days 12:28:18.000000000
1157,0 days 00:52:12.000000000
1158,2 days 21:22:38.000000000
1159,0 days 00:21:17.000000000
1160,0 days 23:39:52.000000000
1161,0 days 00:05:49.000000000
1162,0 days 00:22:34.000000000
1163,1 days 23:23:36.000000000
1164,0 days 00:36:01.000000000
1165,2 days 05:42:16.000000000
1166,0 days 00:19:46.000000000
1167,0 days 00:25:56.000000000
1168,0 days 19:47:08.000000000
1169,3 days 07:41:07.000000000
1170,1 days 02:55:56.000000000
1171,0 days 00:08:00.000000000
1172,1 days 09:41:56.000000000
1173,0 days 15:12:55.000000000
1174,0 days 00:24:10.000000000
1175,0 days 00:26:19.000000000
1176,0 days 00:10:06.000000000
1177,0 days 00:38:15.000000000
1178,1 days 14:13:25.000000000
1179,0 days 13:46:33.000000000
1180,2 days 01:18:37.000000000
1181,0 days 02:03:37.000000000
1182,2 days 07:18:46.000000000
1183,5 days 03:16:02.000000000
1186,0 days 01:06:22.000000000
1187,1 days 23:50:47.000000000
1188,0 days 00:20:10.000000000
1189,0 days 00:20:02.000000000
1190,0 days 04:03:48.000000000
1191,0 days 00:51:40.000000000
1192,0 days 00:16:39.000000000
1193,4 days 11:23:13.000000000
1194,0 days 08:24:11.000000000
1196,0 days 00:15:27.000000000
1197,0 days 00:07:11.000000000
1198,0 days 00:07:07.000000000
1199,1 days 00:31:54.000000000
1200,0 days 12:03:56.000000000
1201,0 days 08:30:07.000000000
1202,0 days 00:00:00.000000000
1203,0 days 06:40:56.000000000
1204,0 days 02:34:51.000000000
1205,0 days 02:46:28.000000000
1206,0 days 06:29:24.000000000
1207,0 days 00:00:33.000000000
1208,0 days 07:48:29.000000000
1209,0 days 14:49:39.000000000
1210,0 days 00:25:41.000000000
1211,0 days 14:33:37.000000000
1212,2 days 00:23:15.000000000
1213,1 days 23:21:22.000000000
1214,0 days 05:39:08.000000000
1215,2 days 08:52:37.000000000
1216,2 days 12:52:03.000000000
1217,0 days 05:21:48.000000000
1218,0 days 14:26:56.000000000
1219,0 days 05:21:06.000000000
1220,0 days 04:59:42.000000000
1221,2 days 05:37:24.000000000
1222,2 days 05:37:39.000000000
1223,0 days 01:57:52.000000000
1224,4 days 13:34:30.000000000
1225,3 days 01:22:13.000000000
1226,5 days 01:22:25.000000000
1227,0 days 04:11:47.000000000
1228,0 days 15:44:16.000000000
1229,0 days 08:20:09.000000000
1230,1 days 02:28:18.000000000
1231,0 days 00:29:25.000000000
1232,4 days 01:42:17.000000000
1233,2 days 13:07:35.000000000
1234,0 days 17:43:02.000000000
1235,2 days 02:34:10.000000000
1236,0 days 11:03:41.000000000
1237,0 days 08:58:48.000000000
1238,2 days 08:40:38.000000000
1239,0 days 00:22:13.000000000
1240,0 days 09:50:43.000000000
1241,4 days 02:42:45.000000000
1242,0 days 23:25:19.000000000
1243,0 days 12:51:58.000000000
1244,1 days 01:43:10.000000000
1245,1 days 09:59:14.000000000
1246,2 days 03:35:20.000000000
1247,2 days 07:06:56.000000000
1248,0 days 13:39:26.000000000
1249,3 days 12:55:17.000000000
1250,1 days 06:22:57.000000000
1251,5 days 11:53:20.000000000
1252,1 days 10:27:04.000000000
1253,4 days 00:14:47.000000000
1254,2 days 02:58:12.000000000
1255,0 days 13:53:01.000000000
1256,1 days 01:21:41.000000000
1257,3 days 22:53:58.000000000
1258,3 days 10:59:46.000000000
1259,0 days 00:01:16.000000000
1260,4 days 09:56:18.000000000
1261,1 days 01:13:24.000000000
1262,0 days 00:03:30.000000000
1263,4 days 02:36:24.000000000
1264,1 days 10:01:02.000000000
1265,2 days 11:43:26.000000000
1266,0 days 11:08:12.000000000
1267,2 days 06:26:51.000000000
1268,1 days 10:56:27.000000000
1269,1 days 09:01:22.000000000
1270,1 days 23:11:25.000000000
1271,0 days 10:29:04.000000000
1272,1 days 02:55:37.000000000
1273,5 days 12:08:53.000000000
1274,0 days 00:10:22.000000000
1275,0 days 02:34:33.000000000
1276,5 days 02:39:15.000000000
1277,0 days 03:43:39.000000000
1278,0 days 06:09:10.000000000
1279,0 days 00:29:06.000000000
1280,0 days 16:35:24.000000000
1281,0 days 01:13:09.000000000
1282,1 days 05:14:27.000000000
1283,2 days 03:47:26.000000000
1284,0 days 06:32:32.000000000
1285,1 days 13:12:47.000000000
1286,0 days 01:54:31.000000000
1287,0 days 06:59:44.000000000
1288,0 days 00:58:38.000000000
1289,0 days 01:21:56.000000000
1290,4 days 08:03:27.000000000
1291,4 days 03:06:20.000000000
1292,0 days 18:05:36.000000000
1293,4 days 04:20:06.000000000
1294,0 days 00:31:20.000000000
1295,1 days 04:03:43.000000000
1296,3 days 12:14:10.000000000
1297,2 days 01:54:55.000000000
1298,3 days 09:31:05.000000000
1299,1 days 07:22:08.000000000
1300,2 days 11:42:52.000000000
1301,4 days 15:09:03.000000000
1302,5 days 22:10:31.000000000
1303,0 days 21:41:36.000000000
1304,2 days 20:33:31.000000000
1305,1 days 09:03:41.000000000
1306,0 days 19:16:00.000000000
1307,1 days 08:56:41.000000000
1308,0 days 08:18:55.000000000
1309,4 days 04:22:36.000000000
1310,4 days 16:16:42.000000000
1311,0 days 00:20:36.000000000
1312,1 days 22:21:32.000000000
1313,2 days 22:18:31.000000000
1314,0 days 09:15:37.000000000
1315,0 days 12:43:34.000000000
1316,1 days 23:51:50.000000000
1317,0 days 22:40:43.000000000
1318,0 days 08:42:47.000000000
1319,0 days 00:05:07.000000000
1320,0 days 17:18:29.000000000
1321,0 days 19:49:44.000000000
1322,1 days 19:47:38.000000000
1323,5 days 09:35:28.000000000
1324,1 days 08:05:34.000000000
1325,0 days 11:41:47.000000000
1326,3 days 15:42:18.000000000
1327,2 days 09:08:51.000000000
1328,1 days 00:42:20.000000000
1329,0 days 00:29:07.000000000
1330,0 days 00:28:07.000000000
1331,0 days 13:38:20.000000000
1332,0 days 00:01:59.000000000
1333,5 days 19:48:42.000000000
1334,5 days 17:45:55.000000000
1335,3 days 09:30:09.000000000
1336,2 days 08:08:34.000000000
1337,1 days 09:41:11.000000000
1338,0 days 00:14:30.000000000
1339,4 days 19:34:06.000000000
1340,2 days 08:43:42.000000000
1341,0 days 00:06:25.000000000
1342,1 days 23:06:12.000000000
1343,0 days 00:40:52.000000000
1344,0 days 19:45:47.000000000
1345,2 days 21:13:04.000000000
1346,0 days 10:47:06.000000000
1347,2 days 22:03:34.000000000
1348,0 days 11:54:19.000000000
1349,0 days 08:11:22.000000000
1350,1 days 13:19:40.000000000
1351,0 days 22:14:26.000000000
1352,5 days 21:58:20.000000000
1353,2 days 22:11:27.000000000
1354,4 days 15:55:43.000000000
1355,4 days 11:36:23.000000000
1356,1 days 19:37:38.000000000
1357,0 days 11:26:07.000000000
1358,4 days 10:17:03.000000000
1359,0 days 00:45:05.000000000
1360,4 days 19:04:53.000000000
1361,3 days 21:46:00.000000000
1362,0 days 10:24:57.000000000
1363,0 days 17:26:43.000000000
1364,4 days 16:17:58.000000000
1365,5 days 16:54:01.000000000
1366,0 days 00:16:37.000000000
1367,0 days 23:35:40.000000000
1368,3 days 14:07:21.000000000
1369,0 days 00:00:00.000000000
1370,1 days 22:53:56.000000000
1372,1 days 17:09:22.000000000
1373,3 days 17:54:10.000000000
1374,0 days 00:15:27.000000000
1375,0 days 13:51:19.000000000
1376,0 days 00:39:47.000000000
1377,4 days 11:09:27.000000000
1378,2 days 22:44:34.000000000
1379,2 days 16:28:33.000000000
1380,0 days 12:53:03.000000000
1381,0 days 01:02:46.000000000
1382,1 days 00:18:34.000000000
1383,0 days 20:50:57.000000000
1384,4 days 21:41:39.000000000
1385,0 days 11:35:11.000000000
1386,0 days 01:31:30.000000000
1387,0 days 00:18:16.000000000
1388,2 days 23:41:22.000000000
1389,0 days 13:46:01.000000000
1390,0 days 11:08:04.000000000
1391,2 days 13:00:56.000000000
1392,4 days 01:33:40.000000000
1393,0 days 05:31:09.000000000
1394,0 days 10:45:37.000000000
1395,0 days 14:07:32.000000000
1396,0 days 11:29:54.000000000
1397,0 days 00:08:01.000000000
1398,1 days 15:37:13.000000000
1399,1 days 13:44:19.000000000
1400,0 days 00:29:14.000000000
1401,0 days 07:59:55.000000000
1402,1 days 22:33:59.000000000
1403,2 days 16:21:10.000000000
1404,5 days 11:06:57.000000000
1405,4 days 12:46:37.000000000
1406,0 days 00:08:29.000000000
1407,0 days 00:08:36.000000000
1408,0 days 14:30:09.000000000
1409,1 days 11:37:06.000000000
1410,2 days 22:38:44.000000000
1411,0 days 13:29:37.000000000
1412,0 days 02:32:35.000000000
1413,4 days 01:59:35.000000000
1414,0 days 01:07:37.000000000
1415,1 days 15:04:56.000000000
1416,1 days 22:36:21.000000000
1417,6 days 02:10:12.000000000
1418,0 days 02:02:19.000000000
1419,0 days 01:44:57.000000000
1420,0 days 00:14:53.000000000
1421,2 days 15:49:29.000000000
1422,0 days 00:04:23.000000000
1423,0 days 14:39:15.000000000
1424,0 days 00:00:00.000000000
1425,1 days 14:44:18.000000000
1426,0 days 00:01:37.000000000
1427,0 days 01:18:47.000000000
1428,2 days 20:52:13.000000000
1429,1 days 13:37:58.000000000
1430,4 days 15:00:33.000000000
1431,0 days 00:48:53.000000000
1432,0 days 00:47:08.000000000
1433,0 days 22:35:47.000000000
1434,6 days 02:17:06.000000000
1435,3 days 14:51:53.000000000
1436,0 days 14:44:23.000000000
1437,4 days 19:24:48.000000000
1438,0 days 00:07:49.000000000
1439,0 days 15:02:17.000000000
1440,5 days 21:49:20.000000000
1441,0 days 00:12:11.000000000
1442,2 days 04:54:11.000000000
1443,0 days 00:01:29.000000000
1444,0 days 00:17:17.000000000
1445,1 days 05:28:57.000000000
1446,0 days 00:02:21.000000000
1447,3 days 00:33:27.000000000
1448,0 days 00:38:42.000000000
1449,0 days 18:33:49.000000000
1450,0 days 00:07:54.000000000
1451,2 days 17:26:34.000000000
1452,1 days 04:48:02.000000000
1453,1 days 04:20:25.000000000
1454,3 days 11:27:43.000000000
1455,5 days 18:35:52.000000000
1456,0 days 20:05:13.000000000
1457,2 days 20:58:52.000000000
1458,0 days 17:09:21.000000000
1459,0 days 00:23:03.000000000
1460,0 days 00:02:58.000000000
1461,0 days 00:03:39.000000000
1462,2 days 14:13:52.000000000
1463,5 days 16:54:27.000000000
1464,0 days 00:09:14.000000000
1465,5 days 17:17:26.000000000
1466,2 days 18:11:57.000000000
1467,0 days 15:21:22.000000000
1468,0 days 11:51:58.000000000
1469,3 days 04:49:03.000000000
1470,0 days 00:38:38.000000000
1471,3 days 22:15:30.000000000
1472,3 days 18:18:21.000000000
1473,0 days 00:23:02.000000000
1474,0 days 01:47:35.000000000
1475,2 days 16:30:34.000000000
1476,0 days 01:00:43.000000000
1477,0 days 02:50:34.000000000
1478,0 days 02:49:27.000000000
1479,2 days 04:36:19.000000000
1480,0 days 01:00:51.000000000
1481,0 days 00:15:27.000000000
1482,1 days 15:25:42.000000000
1483,0 days 17:12:45.000000000
1484,3 days 19:48:36.000000000
1485,0 days 00:22:39.000000000
1486,4 days 04:46:35.000000000
1487,0 days 00:20:08.000000000
1488,3 days 07:59:34.000000000
1489,1 days 18:35:55.000000000
1490,0 days 00:03:39.000000000
1491,0 days 00:36:02.000000000
1492,6 days 07:46:23.000000000
1493,0 days 01:22:32.000000000
1494,5 days 01:10:11.000000000
1495,2 days 02:21:25.000000000
1496,0 days 01:27:51.000000000
1497,2 days 16:53:56.000000000
1498,1 days 21:09:08.000000000
1499,0 days 00:02:51.000000000
1500,0 days 02:58:34.000000000
1501,0 days 06:24:00.000000000
1502,0 days 00:08:59.000000000
