,buy_duration
3354,2 days 13:09:12.000000000
3355,12 days 12:18:38.000000000
3356,0 days 00:03:30.000000000
3357,0 days 01:08:46.000000000
3358,0 days 00:14:45.000000000
3359,9 days 15:44:20.000000000
3360,5 days 09:53:34.000000000
3361,6 days 12:41:36.000000000
3362,11 days 10:51:41.000000000
3363,3 days 00:46:51.000000000
3364,2 days 20:37:29.000000000
3365,0 days 01:04:58.000000000
3366,1 days 15:43:05.000000000
3367,0 days 21:11:45.000000000
3368,6 days 15:00:43.000000000
3369,4 days 12:23:09.000000000
3370,0 days 11:31:59.000000000
3371,1 days 17:14:11.000000000
3372,0 days 23:51:04.000000000
3373,0 days 00:00:00.000000000
3374,0 days 00:32:35.000000000
3375,0 days 00:05:22.000000000
3376,3 days 10:44:46.000000000
3377,0 days 01:37:30.000000000
3378,0 days 11:45:09.000000000
3379,4 days 11:25:45.000000000
3380,9 days 00:19:18.000000000
3381,5 days 21:33:48.000000000
3382,0 days 03:17:31.000000000
3383,0 days 00:05:16.000000000
3384,11 days 00:06:28.000000000
3385,0 days 00:08:56.000000000
3386,5 days 22:54:46.000000000
3387,2 days 23:22:50.000000000
3388,1 days 01:20:57.000000000
3389,5 days 12:47:21.000000000
3390,1 days 21:52:16.000000000
3391,0 days 23:47:22.000000000
3392,7 days 13:37:08.000000000
3393,4 days 11:22:41.000000000
3394,6 days 21:44:05.000000000
3395,2 days 17:01:33.000000000
3396,13 days 01:15:30.000000000
3397,0 days 16:36:17.000000000
3398,11 days 09:50:53.000000000
3399,10 days 22:21:13.000000000
3400,5 days 11:48:30.000000000
3401,8 days 23:35:12.000000000
3402,1 days 01:08:46.000000000
3403,0 days 12:14:41.000000000
3404,3 days 00:12:12.000000000
3405,0 days 00:36:25.000000000
3406,1 days 01:17:58.000000000
3407,2 days 01:40:40.000000000
3408,1 days 01:41:10.000000000
3409,3 days 02:08:42.000000000
3410,12 days 09:31:54.000000000
3411,0 days 18:16:26.000000000
3412,2 days 12:42:18.000000000
3413,5 days 02:48:19.000000000
3414,3 days 11:00:08.000000000
3415,5 days 23:24:40.000000000
3416,0 days 22:01:22.000000000
3417,7 days 11:22:08.000000000
3418,4 days 19:41:56.000000000
3419,12 days 21:44:01.000000000
3420,6 days 22:00:39.000000000
3421,10 days 22:38:27.000000000
3422,0 days 00:00:05.000000000
3423,0 days 12:39:51.000000000
3424,0 days 01:48:12.000000000
3425,5 days 03:56:57.000000000
3426,8 days 19:19:40.000000000
3427,0 days 12:29:12.000000000
3428,10 days 22:02:38.000000000
3429,6 days 18:27:14.000000000
3430,6 days 05:22:05.000000000
3431,7 days 21:10:01.000000000
3432,5 days 02:30:10.000000000
3433,0 days 00:00:00.000000000
3434,0 days 00:05:20.000000000
3435,0 days 00:22:06.000000000
3436,11 days 23:58:06.000000000
3437,0 days 01:18:00.000000000
3438,10 days 15:45:43.000000000
3439,4 days 19:20:09.000000000
3440,0 days 00:02:37.000000000
3441,0 days 00:28:08.000000000
3442,0 days 00:10:34.000000000
3443,0 days 00:05:40.000000000
3444,0 days 23:17:48.000000000
3445,0 days 00:13:14.000000000
3446,0 days 02:00:18.000000000
3447,0 days 01:21:38.000000000
3448,12 days 14:44:46.000000000
3449,0 days 17:07:50.000000000
3450,7 days 01:04:09.000000000
3451,10 days 16:28:19.000000000
3452,0 days 00:05:16.000000000
3453,0 days 00:09:03.000000000
3454,6 days 02:11:46.000000000
3455,0 days 02:38:01.000000000
3456,13 days 05:26:04.000000000
3457,0 days 00:21:00.000000000
3458,0 days 18:20:02.000000000
3459,0 days 18:16:16.000000000
3460,0 days 00:08:16.000000000
3461,2 days 03:28:00.000000000
3462,0 days 18:28:15.000000000
3463,0 days 00:21:42.000000000
3464,7 days 02:18:18.000000000
3465,2 days 21:19:35.000000000
3466,0 days 21:13:58.000000000
3467,11 days 13:14:09.000000000
3468,11 days 10:52:42.000000000
3469,4 days 16:32:34.000000000
3470,0 days 00:32:29.000000000
3471,2 days 15:13:24.000000000
3472,6 days 05:43:58.000000000
3473,0 days 00:12:38.000000000
3474,0 days 00:09:17.000000000
3475,1 days 21:11:30.000000000
3476,1 days 16:33:25.000000000
3477,0 days 05:43:44.000000000
3478,6 days 14:50:51.000000000
3479,2 days 18:40:02.000000000
3480,0 days 20:49:30.000000000
3481,0 days 00:22:47.000000000
3482,4 days 01:09:59.000000000
3483,2 days 17:17:07.000000000
3484,0 days 00:26:15.000000000
3485,0 days 00:05:34.000000000
3486,0 days 00:05:26.000000000
3487,2 days 00:56:08.000000000
3488,1 days 05:37:26.000000000
3489,0 days 00:05:16.000000000
3490,12 days 00:27:28.000000000
3491,6 days 21:22:04.000000000
3492,0 days 16:16:19.000000000
3493,2 days 23:45:27.000000000
3494,0 days 00:01:18.000000000
3495,0 days 01:19:02.000000000
3496,1 days 00:28:07.000000000
3497,0 days 23:14:59.000000000
3498,0 days 00:02:58.000000000
3499,0 days 00:38:19.000000000
3500,0 days 00:08:52.000000000
3501,0 days 00:08:54.000000000
3502,0 days 05:42:54.000000000
3503,9 days 06:02:58.000000000
3504,0 days 00:07:11.000000000
3505,5 days 08:38:06.000000000
3506,10 days 16:27:16.000000000
3507,0 days 18:32:49.000000000
3508,0 days 00:32:32.000000000
3509,0 days 00:32:22.000000000
3510,1 days 17:46:53.000000000
3511,2 days 15:38:44.000000000
3512,0 days 00:06:38.000000000
3513,8 days 00:56:15.000000000
3514,2 days 20:41:09.000000000
3515,0 days 13:53:19.000000000
3516,5 days 05:24:41.000000000
3517,3 days 06:57:49.000000000
3518,0 days 18:19:53.000000000
3519,8 days 06:20:32.000000000
3520,9 days 02:30:09.000000000
3521,10 days 07:22:56.000000000
3522,0 days 03:22:45.000000000
3523,13 days 09:25:03.000000000
3524,0 days 09:18:24.000000000
3525,0 days 01:27:40.000000000
3526,1 days 05:26:03.000000000
3527,0 days 01:12:27.000000000
3528,5 days 05:02:29.000000000
3529,3 days 06:34:15.000000000
3530,2 days 21:18:23.000000000
3531,0 days 00:01:10.000000000
3532,0 days 00:09:56.000000000
3533,11 days 05:11:12.000000000
3534,1 days 21:33:54.000000000
3535,6 days 19:40:16.000000000
3536,0 days 00:00:52.000000000
3537,9 days 22:42:21.000000000
3538,11 days 05:18:14.000000000
3539,8 days 06:40:26.000000000
3540,0 days 00:37:02.000000000
3541,0 days 00:29:46.000000000
3542,0 days 08:56:02.000000000
3543,0 days 00:04:46.000000000
3544,8 days 07:23:41.000000000
3545,0 days 06:43:47.000000000
3546,0 days 03:02:57.000000000
3547,6 days 03:40:31.000000000
3548,0 days 00:05:13.000000000
3549,1 days 14:20:08.000000000
3550,8 days 03:26:04.000000000
3551,10 days 23:11:21.000000000
3552,0 days 06:59:11.000000000
3553,1 days 22:13:27.000000000
3554,6 days 23:34:16.000000000
3555,0 days 00:18:11.000000000
3556,0 days 02:35:12.000000000
3557,3 days 23:04:15.000000000
3558,9 days 22:46:21.000000000
3559,1 days 01:22:14.000000000
3560,0 days 03:13:05.000000000
3561,0 days 22:41:59.000000000
3562,10 days 06:15:27.000000000
3563,6 days 21:01:11.000000000
3564,6 days 22:19:24.000000000
3565,0 days 07:24:32.000000000
3566,12 days 01:54:19.000000000
3567,1 days 23:40:36.000000000
3568,0 days 22:19:27.000000000
3569,2 days 11:06:04.000000000
3570,0 days 00:04:58.000000000
3571,1 days 22:33:00.000000000
3572,3 days 03:31:00.000000000
3573,8 days 23:20:19.000000000
3574,9 days 10:32:41.000000000
3575,3 days 00:47:38.000000000
3576,5 days 21:27:12.000000000
3577,0 days 00:03:21.000000000
3578,2 days 22:36:00.000000000
3579,8 days 21:41:23.000000000
3580,0 days 00:02:04.000000000
3581,12 days 03:06:34.000000000
3582,0 days 00:14:27.000000000
3583,1 days 12:57:14.000000000
3584,4 days 05:45:15.000000000
3585,6 days 00:48:30.000000000
3586,0 days 00:09:27.000000000
3587,0 days 01:04:27.000000000
3588,0 days 02:56:38.000000000
3589,0 days 00:39:03.000000000
3590,0 days 00:20:24.000000000
3591,6 days 05:22:18.000000000
3592,0 days 00:04:03.000000000
3593,0 days 01:08:32.000000000
3594,11 days 22:34:11.000000000
3595,0 days 00:07:04.000000000
3596,3 days 12:12:24.000000000
3597,0 days 00:20:35.000000000
3598,1 days 15:29:52.000000000
3599,0 days 00:06:33.000000000
3600,0 days 00:31:46.000000000
3601,1 days 02:50:10.000000000
3602,6 days 10:19:47.000000000
3603,0 days 00:12:50.000000000
3604,4 days 08:11:50.000000000
3605,0 days 00:11:07.000000000
3606,0 days 11:41:22.000000000
3607,3 days 06:18:10.000000000
3608,0 days 00:25:00.000000000
3609,0 days 00:08:17.000000000
3610,0 days 00:44:48.000000000
3611,1 days 21:44:10.000000000
3612,13 days 11:18:20.000000000
3613,0 days 00:23:08.000000000
3614,0 days 02:46:29.000000000
3615,0 days 00:05:53.000000000
3616,0 days 23:50:38.000000000
3617,0 days 00:07:50.000000000
3618,0 days 00:03:12.000000000
3619,1 days 01:00:41.000000000
3620,0 days 11:21:25.000000000
3621,7 days 06:25:51.000000000
3622,6 days 00:28:38.000000000
3623,4 days 23:15:25.000000000
3624,3 days 14:01:27.000000000
3625,6 days 02:03:39.000000000
3626,0 days 00:22:15.000000000
3627,0 days 00:00:54.000000000
3628,0 days 00:15:22.000000000
3629,0 days 06:59:38.000000000
3630,0 days 12:10:47.000000000
3631,0 days 00:07:22.000000000
3632,7 days 01:47:53.000000000
3633,8 days 20:31:35.000000000
3634,7 days 12:15:46.000000000
3635,0 days 00:00:00.000000000
3636,7 days 09:18:51.000000000
3637,7 days 10:35:13.000000000
3638,8 days 23:36:26.000000000
3639,0 days 00:09:09.000000000
3640,2 days 14:58:47.000000000
3641,9 days 23:41:43.000000000
3642,5 days 03:39:24.000000000
3643,13 days 15:45:36.000000000
3644,0 days 00:33:17.000000000
3645,2 days 05:34:33.000000000
3646,9 days 02:41:00.000000000
3647,0 days 02:12:10.000000000
3648,0 days 00:09:14.000000000
3649,0 days 17:04:15.000000000
3650,1 days 07:23:31.000000000
3651,11 days 09:24:01.000000000
3652,0 days 12:29:54.000000000
3653,0 days 00:12:35.000000000
3654,0 days 03:49:56.000000000
3655,9 days 01:46:29.000000000
3656,0 days 00:33:05.000000000
3657,0 days 01:32:06.000000000
3658,0 days 00:01:40.000000000
3659,0 days 03:57:57.000000000
3660,0 days 13:42:59.000000000
3661,4 days 02:32:05.000000000
3662,1 days 06:53:51.000000000
3663,0 days 00:21:30.000000000
3664,6 days 01:32:50.000000000
3665,0 days 00:16:29.000000000
3666,3 days 12:04:01.000000000
3667,0 days 02:27:52.000000000
3668,0 days 02:49:43.000000000
3669,8 days 05:13:01.000000000
3670,0 days 08:35:22.000000000
3671,3 days 08:26:57.000000000
3672,0 days 10:01:05.000000000
3673,12 days 15:36:34.000000000
3674,0 days 00:46:49.000000000
3675,0 days 03:00:15.000000000
3676,0 days 00:35:22.000000000
3677,9 days 13:52:48.000000000
3678,4 days 14:12:17.000000000
3679,10 days 10:49:01.000000000
3680,0 days 00:35:22.000000000
3681,12 days 23:00:10.000000000
3682,6 days 04:32:25.000000000
3683,0 days 00:17:14.000000000
3684,13 days 23:28:10.000000000
3685,8 days 00:30:09.000000000
3686,13 days 07:47:20.000000000
3687,1 days 15:32:17.000000000
3688,0 days 07:59:45.000000000
3689,2 days 03:35:20.000000000
3690,0 days 13:32:33.000000000
3691,0 days 00:48:34.000000000
3692,1 days 02:02:12.000000000
3693,12 days 08:10:27.000000000
3694,0 days 02:49:20.000000000
3695,0 days 08:32:19.000000000
3696,0 days 05:51:54.000000000
3697,0 days 00:01:55.000000000
3698,13 days 09:08:05.000000000
3699,4 days 15:32:49.000000000
3700,8 days 10:04:03.000000000
3701,2 days 19:57:24.000000000
3702,0 days 00:05:13.000000000
3703,0 days 00:12:25.000000000
3704,0 days 00:03:24.000000000
3705,5 days 14:26:36.000000000
3706,4 days 07:59:33.000000000
3707,7 days 16:36:39.000000000
3708,4 days 08:04:11.000000000
3709,8 days 15:05:04.000000000
3710,8 days 09:17:06.000000000
3711,2 days 10:32:10.000000000
3712,7 days 07:16:41.000000000
3713,0 days 00:11:33.000000000
3714,0 days 00:01:55.000000000
3715,6 days 08:57:12.000000000
3716,0 days 00:34:16.000000000
3717,11 days 13:17:37.000000000
3718,0 days 00:01:12.000000000
3719,0 days 00:19:48.000000000
3720,0 days 00:54:06.000000000
3721,11 days 09:22:20.000000000
3722,1 days 13:12:56.000000000
3723,2 days 22:23:16.000000000
3724,2 days 19:30:25.000000000
3725,3 days 11:29:00.000000000
3726,13 days 17:29:51.000000000
3727,0 days 16:35:10.000000000
3728,1 days 18:12:30.000000000
3729,1 days 22:32:40.000000000
3730,11 days 14:30:03.000000000
3731,0 days 09:54:04.000000000
3732,0 days 07:53:54.000000000
3733,0 days 00:07:51.000000000
3734,3 days 12:39:44.000000000
3735,4 days 22:21:22.000000000
3736,1 days 15:50:41.000000000
3737,4 days 20:23:32.000000000
3738,8 days 10:30:54.000000000
3739,0 days 12:39:06.000000000
3740,3 days 15:49:03.000000000
3741,9 days 09:47:01.000000000
3742,0 days 00:02:52.000000000
3743,0 days 00:17:46.000000000
3744,13 days 10:04:27.000000000
3745,10 days 19:35:46.000000000
3746,0 days 00:18:06.000000000
3747,6 days 10:24:03.000000000
3748,0 days 00:04:49.000000000
3749,5 days 11:00:44.000000000
3750,0 days 12:24:18.000000000
3751,0 days 13:50:52.000000000
3752,0 days 00:29:29.000000000
3753,1 days 13:56:28.000000000
3754,13 days 23:37:40.000000000
3755,4 days 14:53:43.000000000
3756,0 days 22:53:05.000000000
3757,0 days 09:59:10.000000000
3758,6 days 23:14:47.000000000
3759,1 days 12:02:37.000000000
3760,0 days 23:00:44.000000000
3761,13 days 02:48:32.000000000
3762,0 days 00:12:00.000000000
3763,1 days 21:48:20.000000000
3764,0 days 00:01:20.000000000
3765,0 days 13:52:47.000000000
3766,0 days 14:05:05.000000000
3767,0 days 00:17:45.000000000
3768,1 days 01:07:37.000000000
3769,0 days 02:04:41.000000000
3770,10 days 13:27:01.000000000
3771,0 days 00:25:13.000000000
3772,3 days 23:41:06.000000000
3773,0 days 17:47:08.000000000
3774,4 days 20:11:46.000000000
3775,1 days 22:26:59.000000000
3776,0 days 02:44:17.000000000
3777,0 days 01:06:16.000000000
3778,3 days 18:04:42.000000000
3779,0 days 12:12:19.000000000
3780,5 days 18:54:26.000000000
3781,0 days 02:22:58.000000000
3782,3 days 15:57:25.000000000
3783,1 days 01:34:13.000000000
3784,3 days 22:27:54.000000000
3785,1 days 09:35:30.000000000
3786,0 days 00:00:34.000000000
3787,8 days 16:48:44.000000000
3788,0 days 19:18:24.000000000
3789,0 days 00:25:49.000000000
3790,3 days 18:52:59.000000000
3791,6 days 18:43:20.000000000
3792,3 days 18:45:14.000000000
3793,7 days 23:22:15.000000000
3794,6 days 10:37:47.000000000
3795,0 days 01:32:38.000000000
3796,0 days 23:58:15.000000000
3797,0 days 09:57:42.000000000
3798,6 days 16:25:34.000000000
3799,0 days 15:46:17.000000000
3800,0 days 00:15:39.000000000
3801,0 days 00:07:17.000000000
3802,0 days 03:10:47.000000000
3803,1 days 20:17:26.000000000
3804,5 days 17:26:56.000000000
3805,12 days 23:49:06.000000000
3806,1 days 00:35:49.000000000
3807,0 days 00:33:56.000000000
3808,0 days 00:09:49.000000000
3809,0 days 11:38:20.000000000
3810,2 days 01:41:58.000000000
3811,5 days 01:54:19.000000000
3812,0 days 03:48:35.000000000
3813,0 days 00:12:36.000000000
3814,13 days 02:36:47.000000000
3815,1 days 21:27:59.000000000
3816,0 days 00:09:12.000000000
3817,2 days 20:45:06.000000000
3818,0 days 01:32:36.000000000
3819,0 days 00:28:48.000000000
3820,3 days 12:05:23.000000000
3821,0 days 00:13:56.000000000
3822,0 days 00:00:00.000000000
3823,11 days 16:00:01.000000000
3824,0 days 17:19:01.000000000
3825,0 days 19:32:28.000000000
3826,1 days 23:47:04.000000000
3827,6 days 00:45:33.000000000
3828,0 days 18:11:38.000000000
3829,0 days 16:51:48.000000000
3830,0 days 00:10:36.000000000
3831,4 days 02:28:45.000000000
3832,0 days 00:26:48.000000000
3833,13 days 20:12:53.000000000
3834,0 days 00:10:43.000000000
3835,6 days 02:35:00.000000000
3836,0 days 00:02:18.000000000
3837,1 days 01:23:36.000000000
3838,0 days 02:13:05.000000000
3839,0 days 19:14:24.000000000
3840,2 days 18:54:05.000000000
3841,0 days 00:24:01.000000000
3842,0 days 02:20:25.000000000
3843,14 days 07:29:32.000000000
3844,4 days 23:55:43.000000000
3845,1 days 05:55:12.000000000
3846,0 days 00:53:19.000000000
3847,0 days 05:14:48.000000000
3848,0 days 16:52:42.000000000
3849,1 days 00:38:24.000000000
3850,0 days 00:49:48.000000000
3851,12 days 17:49:34.000000000
3852,0 days 14:34:08.000000000
3853,0 days 01:08:22.000000000
3854,13 days 02:14:20.000000000
3855,0 days 00:00:53.000000000
3856,0 days 04:41:37.000000000
3857,7 days 22:16:22.000000000
3858,0 days 00:47:49.000000000
3859,3 days 00:31:28.000000000
3860,0 days 01:46:01.000000000
3861,0 days 01:00:33.000000000
3862,0 days 00:07:09.000000000
3863,0 days 00:03:16.000000000
3864,0 days 00:06:18.000000000
3865,12 days 15:21:18.000000000
3866,1 days 18:23:04.000000000
3867,0 days 16:43:19.000000000
3868,1 days 20:55:00.000000000
3869,0 days 00:12:35.000000000
3870,0 days 00:03:23.000000000
3871,0 days 03:26:08.000000000
3872,14 days 14:43:34.000000000
3873,0 days 00:34:12.000000000
3874,0 days 17:04:57.000000000
3875,6 days 12:53:23.000000000
3876,5 days 16:20:22.000000000
3877,11 days 07:12:55.000000000
3878,0 days 01:06:41.000000000
3879,0 days 00:05:20.000000000
3880,0 days 00:26:02.000000000
3881,0 days 23:01:38.000000000
3882,7 days 01:58:15.000000000
3883,0 days 18:43:06.000000000
3884,0 days 00:06:21.000000000
3885,0 days 19:47:13.000000000
3886,7 days 21:45:11.000000000
3887,0 days 00:01:14.000000000
3888,0 days 00:15:18.000000000
3889,0 days 23:19:15.000000000
3890,0 days 00:01:27.000000000
3891,6 days 13:29:22.000000000
3892,0 days 00:24:18.000000000
3893,1 days 01:52:24.000000000
3894,5 days 00:10:42.000000000
3895,2 days 02:29:02.000000000
3896,0 days 00:39:27.000000000
3897,0 days 06:15:54.000000000
3898,0 days 00:14:46.000000000
3899,0 days 08:55:26.000000000
3900,0 days 22:16:28.000000000
3901,0 days 02:02:02.000000000
3902,7 days 00:36:07.000000000
3903,0 days 00:23:45.000000000
3904,7 days 01:56:00.000000000
3905,0 days 00:24:04.000000000
3906,0 days 19:27:29.000000000
3907,0 days 01:56:35.000000000
3908,0 days 01:47:58.000000000
3909,0 days 19:26:18.000000000
3910,8 days 19:58:29.000000000
3911,0 days 00:23:39.000000000
3912,0 days 01:33:15.000000000
3913,5 days 17:06:37.000000000
3914,0 days 00:19:09.000000000
3915,5 days 20:49:01.000000000
3916,14 days 06:24:01.000000000
3917,0 days 01:26:52.000000000
3918,12 days 02:22:19.000000000
3919,0 days 00:05:51.000000000
3920,0 days 00:19:41.000000000
3921,7 days 16:18:46.000000000
3922,9 days 10:07:48.000000000
3923,13 days 10:21:14.000000000
3924,6 days 07:20:09.000000000
3925,13 days 06:08:01.000000000
3926,5 days 05:34:51.000000000
3927,4 days 21:31:43.000000000
3928,2 days 21:46:11.000000000
3929,0 days 00:04:43.000000000
3930,12 days 02:12:00.000000000
3931,3 days 20:59:40.000000000
3932,3 days 10:07:59.000000000
3933,0 days 00:03:32.000000000
3934,13 days 23:00:04.000000000
3935,2 days 09:30:47.000000000
3936,11 days 00:42:56.000000000
3937,6 days 09:13:13.000000000
3938,0 days 00:08:13.000000000
3939,0 days 00:09:52.000000000
3940,0 days 00:01:31.000000000
3941,1 days 10:43:25.000000000
3942,0 days 04:30:25.000000000
3943,0 days 00:15:09.000000000
3944,2 days 01:26:41.000000000
3945,0 days 00:09:07.000000000
3946,0 days 00:41:46.000000000
3947,0 days 22:07:34.000000000
3948,10 days 09:07:13.000000000
3949,4 days 21:06:20.000000000
3950,0 days 00:08:14.000000000
3951,4 days 08:27:55.000000000
3952,3 days 23:51:19.000000000
3953,0 days 00:10:44.000000000
3954,14 days 00:28:53.000000000
3955,0 days 05:32:26.000000000
3956,0 days 00:01:14.000000000
3957,0 days 20:00:03.000000000
3958,11 days 10:08:19.000000000
3959,0 days 00:12:32.000000000
3960,13 days 02:50:50.000000000
3961,4 days 23:04:06.000000000
3962,0 days 07:40:37.000000000
3963,13 days 05:45:45.000000000
3964,7 days 02:19:35.000000000
3965,0 days 00:09:29.000000000
3966,0 days 00:47:31.000000000
3967,0 days 00:20:36.000000000
3968,3 days 07:50:48.000000000
3969,2 days 07:04:27.000000000
3970,12 days 21:23:46.000000000
3971,0 days 00:15:18.000000000
3972,3 days 01:41:08.000000000
3973,2 days 21:55:02.000000000
3974,11 days 07:13:43.000000000
3975,11 days 10:32:11.000000000
3976,4 days 02:04:42.000000000
3977,0 days 17:16:54.000000000
3978,5 days 03:01:00.000000000
3979,0 days 00:30:33.000000000
3980,0 days 07:33:29.000000000
3981,3 days 00:37:32.000000000
3982,2 days 23:48:56.000000000
3983,0 days 09:25:36.000000000
3984,10 days 23:25:35.000000000
3985,5 days 23:14:29.000000000
3986,6 days 19:11:31.000000000
3987,2 days 23:34:22.000000000
3988,2 days 22:46:51.000000000
3989,0 days 00:36:12.000000000
3990,1 days 21:45:10.000000000
3991,0 days 00:56:15.000000000
3992,13 days 08:33:44.000000000
3993,0 days 03:28:33.000000000
3994,0 days 00:14:51.000000000
3995,4 days 10:12:45.000000000
3996,4 days 01:15:33.000000000
3997,1 days 00:19:22.000000000
3998,5 days 05:30:31.000000000
3999,5 days 10:13:57.000000000
4000,3 days 08:38:57.000000000
4001,0 days 00:22:25.000000000
4002,1 days 00:28:32.000000000
4003,0 days 22:44:58.000000000
4004,14 days 03:15:39.000000000
4005,14 days 09:10:28.000000000
4006,0 days 09:21:25.000000000
4007,6 days 01:41:52.000000000
4008,4 days 09:41:28.000000000
4009,14 days 03:58:07.000000000
4010,0 days 23:04:57.000000000
4011,0 days 23:56:02.000000000
4012,4 days 04:11:04.000000000
4013,4 days 10:26:06.000000000
4014,10 days 09:57:11.000000000
4015,1 days 08:46:25.000000000
4016,1 days 09:06:11.000000000
4017,11 days 04:41:53.000000000
4018,13 days 08:42:42.000000000
4019,3 days 01:49:58.000000000
4020,0 days 00:09:44.000000000
4021,0 days 00:27:27.000000000
4022,6 days 20:16:40.000000000
4023,4 days 06:37:00.000000000
4024,12 days 15:58:42.000000000
4025,11 days 09:15:12.000000000
4026,1 days 00:15:21.000000000
4027,0 days 00:00:04.000000000
4028,10 days 00:12:53.000000000
4029,0 days 00:04:42.000000000
4030,5 days 08:07:30.000000000
4031,7 days 12:08:18.000000000
4032,5 days 06:51:13.000000000
4033,8 days 00:30:26.000000000
4034,4 days 07:26:34.000000000
4035,0 days 00:03:42.000000000
4036,2 days 02:15:59.000000000
4037,1 days 01:29:08.000000000
4038,5 days 01:13:28.000000000
4039,1 days 23:45:53.000000000
